,closest_well_id,closest_well_distance,closest_well_subvillage
2426,46213,0.38749787394798546,
2427,48528,0.17585824829686894,
2428,22827,0.5572349307180302,mazizini
2429,37144,0.23497845812454587,lusangi
2430,68036,0.021134634180622284,sokomsuya
2431,45526,0.29708414010389766,mwakilu
2432,5752,0.09468445453617992,mbugui chini
2433,66190,0.12083641823312094,izigira
2434,29906,0.05927227129290687,mtaa wa kitunda kati
2435,25573,0.553766484910417,
2436,73365,2.111260874288932,
2437,40827,0.4676384808498397,nyamerama
2438,46279,0.019435293459695063,
2439,19254,0.16884009957704268,
2440,40459,0.5937376309071969,kiegeani
2441,47905,0.038222679620587716,mlenvya
2442,18429,0.15292881424820592,sura
2443,50614,0.07806305931410973,mahango
2444,53313,0.1560977762372149,
2445,45135,0.051546603980075864,kimosonu
2447,53580,0.23755623496118225,mang'amba
2448,39639,0.531405677033272,isevia
2449,19979,0.16084089379442676,
2450,48846,0.14360402004874687,
2451,36460,0.3976909177890002,ngando
2452,9053,0.24716554656505282,gwandamula
2453,63357,0.05080684056815825,mrau
2454,741,0.2119668281972895,itaba
2455,56358,0.09265553962663549,kinyamwel
2456,64482,0.6992822033002871,
2457,8057,0.5066395592689614,
2458,52243,0.2538903513747511,busota
2459,20908,0.243966435013731,arati
2460,61288,0.4981452073992245,litembo chini
2461,22670,8.730989116478575,
2462,42212,0.030120778728491098,engikaleti
2463,34728,0.15408178396599748,kibengele
2464,69693,0.04783573893545924,kiutu
2465,17704,0.16385391459200624,jj
2466,63568,0.12913053059419619,sopa kati
2467,18171,0.033690453216642095,misheni kati
2468,53268,0.10232345837193392,mkomang'ombe
2469,32499,0.12129289308139696,
2470,41956,0.2504783462271457,
2471,10795,0.30379813760370644,
2472,2722,0.12061888582181006,ccb
2473,72711,1.3011902820413825,afrka ya kati
2474,24500,0.24063514965663246,mengeni
2475,18989,0.1812355022446599,
2476,65634,0.476865829682673,
2477,65058,0.4013538837386808,imalangi
2478,42352,0.16381664948970584,centre
2479,29734,0.10968669354087351,sopa kati
2480,17143,0.18044400834111277,
2481,34132,0.29170796979908536,nselembwe
2482,39338,0.10945894083088713,no 1
2483,31424,0.30981278833535136,nyakitanga
2484,68171,0.14833825751767055,mwakilu
2485,48636,0.08873472279316448,
2486,4437,0.30825836196282586,msete
2487,1603,0.3049091731058363,chakwale mjini
2488,54186,0.07321651284200972,kyangasaga
2489,26752,0.9217987469194764,ishilanga
2490,73256,0.02360232932056976,nyalikungu
2491,55200,0.3496012652455657,
2492,61634,0.07429252422560148,nyabuchegeche
2493,51799,0.7992240869336744,
2494,73563,0.15467493471021054,
2495,3710,0.1814875738441941,
2496,70562,0.1052290823900766,kwakoa
2497,35190,1.9446191733329803,
2498,65299,0.05493376004111396,ilovi
2499,58757,0.5083959926981731,chakwale mjini
2500,16595,0.017116243012784218,mkuru
2501,42699,0.5030598952706599,parestina
2502,72216,0.03880616640347826,chiminula a
2503,23976,0.10049055550541575,kenswa mta wa kwanza
2504,8120,0.6085968159340668,masabdare
2505,28077,0.5040670974619033,lusangi
2506,10393,0.8421512364110254,itaja
2507,25878,0.1279222532814806,
2508,14181,0.055624134092607885,mshwamba
2509,72575,0.3293863803541098,l
2510,51615,0.8101872360014132,
2511,16124,0.3014088673952735,mirambi
2512,37820,0.6255556688745353,bugumwa
2513,59746,0.49501183882278155,junjuhu
2514,50168,1.1206968208244121,marumbo
2515,73018,0.19665158070056726,
2516,63977,0.2967554371170353,yungu
2517,24805,0.2768953463961303,ugunigu
2518,41715,0.23664532877645011,
2519,41230,0.09159769388961131,
2520,55134,0.04694152726291547,usange
2521,31894,0.008272278828535604,dakama
2522,64138,0.19063102967916962,karansi
2523,52526,0.19226259018478667,
2524,15316,0.001703574828454839,
2525,44839,0.14946955390531166,kidalini
2526,45817,0.05504564128426567,
2527,30482,0.296515169466168,ruponda
2528,57042,0.170571561648285,nyundo
2529,26166,0.18540309798555396,walla
2530,15046,0.5279074417781034,afrka ya kati
2531,9474,0.6735246663958683,mchombe a
2532,10101,1.245972543914595,i/kati
2533,64257,0.07915062872189,magubika
2534,6562,0.0215800926808138,chombe
2535,32463,0.008240668935210646,bomu
2536,38451,0.00551706057531606,
2537,51046,0.017928681930991987,
2538,59310,0.2966220332111099,mahuu
2539,46118,0.22905868369221846,
2540,28401,0.6164797078404786,shuleni street
2541,8535,0.3006179090067671,lengong'u
2542,35778,0.0392914397230142,udumuka
2543,30577,0.004905398357643916,
2544,28371,0.10334798962065343,amuhama
2545,11030,0.34203764279816307,mumigongo
2546,56924,0.15718581742373675,
2547,30166,0.01917682239928707,kiwili
2548,69061,0.02272622640060928,
2549,49928,0.017252726390190203,hallu
2550,59702,0.5276028099370431,mtaa wa kinyerezi
2551,9812,0.14851334346396658,
2552,30591,0.07891363506651,
2553,37573,0.30447415555572904,ulkusare
2554,20394,0.5130280533207647,
2555,12753,0.080548662756221,mayanda
2556,55197,0.08847091708876509,
2557,54399,0.12131413570029695,mshoka
2558,38253,0.221185996943195,
2559,7756,0.15226854408342688,oroirwa
2560,63689,0.10540633156938656,lundusi
2562,29034,0.19333910863724893,
2563,70559,0.1461204108539474,kivelenge
2565,18779,0.10307891211664459,
2566,39020,0.46548780133439827,nyakagando
2567,52811,0.05561202751615666,mwayaya
2568,36587,0.28423204946257924,
2569,58926,0.04357814052594437,
2570,50704,0.2931374339579937,
2571,26288,0.29315361953735136,lwanji
2572,68512,0.712643085241243,mwabakali
2573,38823,0.21399943090949344,nsololo tankini
2574,71556,0.14426799350653582,itinde
2575,44095,0.11541113245859237,
2576,12535,0.23915315981046306,simbo
2577,8854,0.02114385256825983,mwalise
2578,58462,0.23888277362066454,kanalunwa
2579,59252,0.20403382026538602,iropa
2580,59445,0.17345237635163535,matwalani
2581,63343,0.0856405189000012,
2582,42179,0.007438118513186815,nyabibuye
2583,919,0.13937069680006944,kerenero
2584,33943,0.46815990392330736,
2585,72649,0.12187892093767465,kamsamba kati
2586,24305,0.23225404496785307,mofi
2587,19131,0.10629328374208305,ilkirumuni
2588,61096,0.46265455891043505,nyamerama
2589,22790,0.20984238789428392,mkululu
2590,5081,0.16823307046578362,
2591,12365,0.11295470610365461,kwaraa
2592,39272,0.05107782214295154,
2593,2073,0.22036260450903514,sia
2594,72413,0.034934466978263135,
2595,73438,0.5102458087091786,
2596,10464,0.40850615597083273,ibadakuli kati
2597,6711,1.00519551749168,marumbo
2598,19894,0.5705353184685384,bukene mjini
2599,44006,0.5117181602064366,mji a
2600,59890,0.05651541020966657,nyanswega
2601,59086,0.011513929821827912,ishigwandama
2602,14937,0.10752954464114053,nyafifi
2603,43336,0.22414002699401925,kidalini
2604,27042,0.12309095521638573,
2605,69664,0.13517792428741618,makaviti
2606,24473,0.8612457183171797,
2607,57646,0.4536435005122659,
2608,39854,0.23967492729352802,
2609,73418,0.8215887893460616,moteti
2610,22955,0.2810173664621515,nduamughanga
2611,47690,0.268727416800054,kipatimu boma
2612,20392,0.49826372057136925,
2613,23063,0.1298486398067621,igominyi
2614,16899,0.1322515570400309,
2615,9480,1.1155272539393573,
2616,29347,0.22596974005145865,mirambi
2617,7406,0.29728503617646185,
2618,12090,0.17859528418822762,mshoka
2619,31936,0.07011840966209885,kapugi
2620,8986,0.01696728387773972,moyamayoka
2621,28860,0.5007411291020363,mwalukuliko
2622,68344,0.24332809248209358,bigwa barabarani
2623,5884,0.03148042282651682,loko
2624,5377,0.22267093079587646,gumali
2625,28956,0.23290261398239145,madizini kati
2626,43465,0.0260249422511123,ngweni
2627,60140,0.05793229715116883,kinzudi
2628,33058,0.021022208530306508,kilongoni
2629,11886,0.18923273174301344,
2630,62887,0.11015146444915837,kwetongo
2631,28758,0.0793782134308157,chiyanga
2632,15301,0.011789142558774925,ambureni
2633,45066,0.11662235385204785,lufiti
2635,53599,0.11750260459715946,godauni a
2636,24972,0.11853171397478188,
2637,60189,0.08013365923766597,
2638,44778,0.5786321565459646,barabara 12
2639,30715,0.30727740462196274,noseiya
2640,17073,0.004458721035821011,sebuleni
2641,68468,0.16840158541872974,mlenvya
2642,54664,0.38234005687466915,misheni kati
2643,28009,0.0167953680458482,ngoswak
2644,61437,0.225837134708525,kemugesi
2645,8214,0.26685612615873433,dabus
2646,63941,0.005374889666192162,kiloweko
2647,71075,0.6985977955164225,
2648,47283,0.12863947915034835,yerico
2649,18521,0.2760196004454178,
2650,8408,0.3895505468306098,
2651,20511,0.16813094077850035,dofa
2652,32124,0.9734030036946204,magoweko
2653,19221,0.6909356965841348,
2654,40575,0.18275751154199538,
2655,61705,0.2544177580403145,ikungulyankoma
2656,45601,0.2672573992689929,marukeni
2657,41368,0.3792916706324585,
2658,55763,0.17390734953143588,chumvu juu
2659,20834,0.8772385268424479,
2660,19930,0.21766058242400937,dinyanga
2661,39906,0.10886881790233457,oleiguruno
2662,17966,0.7212542680711258,arudeko
2663,53227,0.30011468076752906,
2664,17399,0.25368219552027826,mgwasi
2665,43330,0.6416834951781293,
2666,21441,0.12641806970414193,sopa kati
2667,56913,0.1776104199789531,
2668,69015,0.17959298092808262,
2669,15506,0.1832867220114678,
2670,6034,0.16679039794386358,
2671,69184,0.14377473015507133,matadi a
2672,26801,0.17453693256926286,nsongoro
2673,5850,0.2553428342009847,kipogoro
2674,47466,0.09089449291678173,mombea
2676,69493,0.16730897598180502,
2677,70924,0.04428831004039478,mgoda
2678,72196,0.18959246648479983,maande
2679,28308,0.10762902639975627,
2680,40367,0.39695575880634737,usisya kati
2681,10237,0.15289072987133714,
2682,46616,0.01722476875450474,nyalikungu
2683,3891,0.1663671264131201,
2684,64561,0.09012924506681631,namatanda
2685,4901,0.12886083576855795,
2686,25442,0.18783702039868513,
2687,71296,0.10166190455806938,booni
2688,31584,0.04315365419226054,m/kati
2689,6439,0.04798746288372356,msitu wa tembo b
2690,17642,1.6783919341688494,
2691,9670,0.029787541058846966,mgholo
2692,58830,0.46608222814923433,
2693,10894,0.0923506991468546,
2694,13713,0.21352776870142373,usomeke
2695,46145,0.22568709830251438,
2696,44818,0.07632536455753174,mikameni
2697,62461,0.37755517573877434,amuhama
2698,69810,0.08944048953488361,
2699,47761,0.09650204098623943,
2701,50527,0.049587168255424426,
2702,30216,0.3207072869592386,
2703,1683,0.28604320701759095,ruponda
2704,31081,0.3353374494552675,dofa
2705,1324,0.07043066677803184,mringa sekondari
2706,20874,0.42758984388897475,kinyamwel
2707,39366,0.17093624626099413,booni
2708,3047,0.08009921568531007,ilimitongo
2709,65936,0.16765661941273322,
2710,13578,0.017314536534336938,sebuleni
2711,25222,0.015712496976267355,
2712,58167,0.04650482953814777,
2713,29954,0.3446913282095028,bonite street
2714,4912,0.07243300795349124,matwalani
2715,66548,0.7425656311655168,
2716,3827,0.09842509953131633,nkoakirua
2717,66854,0.09199485641464102,
2718,11453,0.10501649876997868,ilovi
2719,64798,0.1845489839025344,kirueni kati
2720,23284,1.136886913205606,msete
2721,723,0.011978305621138663,wichamike
2722,2472,0.12061888582181006,ccb
2723,52528,0.09066875735631048,singiwe a
2724,45246,0.05035992244899873,
2725,43171,0.13510872362452328,goha
2726,22881,1.0487488361564274,i/kati
2727,54212,0.3408896753022833,nsongoro
2728,34255,0.6194566023825882,
2729,29514,0.06969819328355974,simambwe
2730,38803,0.5169775529347017,nyanzenda center
2731,63076,0.037522398513022116,ngerengere kaskazini
2732,65051,0.49626303545115114,
2733,14262,0.07217335670530514,
2734,32886,0.274098210431038,bugoloka
2735,29867,0.11344581409992592,kidoma
2736,8755,0.6730809696457957,
2737,12704,0.37737916927532383,lepoloseki
2738,26810,0.18950375826984633,
2739,42059,0.15084545544659553,
2740,44541,0.0040342413275823805,
2741,32704,0.04505150315207113,ruaha kati
2742,2814,0.25312790086200876,lusangi
2743,17232,0.09115937770502482,
2744,53684,0.10211070415598203,kisondo
2745,37524,0.22171067617225382,
2746,13348,0.01359434108943469,mkasenga
2747,40275,0.1586206120966512,mji a
2748,69067,0.014156364239189971,leganga
2749,68461,0.1665479871411086,kwiriba
2750,51780,0.0492241890133225,
2751,10941,0.1145431845375414,umarini
2752,55851,0.012575937059436234,m/kati
2753,52589,0.4387940976781246,murusagamba
2754,13560,0.0083002055787214,ruhatwe
2755,1,0.04795659777272816,nyamara
2756,10450,0.050504132734045665,mwalukuliko
2757,35354,0.08011989228012269,losinoni juu
2758,68019,0.6698365758594855,siuyu
2759,23648,0.9879370076473568,kwiriba
2760,17118,0.14387771443637412,
2761,63650,0.18947528463245913,
2762,13036,0.21029190277719598,
2763,55746,0.04954279732896876,nyaruyoba
2764,54910,0.8252058897246155,
2765,57127,0.32030496050971474,chabula
2766,746,0.017853507706056627,mbae mashariki
2767,52127,0.07130853126714172,
2768,32184,0.9288630768366316,ngombezi
2769,66301,1.2992255410173597,
2770,20402,2.146484076412436,
2771,265,0.0984894422293776,moivaro
2772,58543,0.3168857174399265,
2773,23978,0.09782257430412887,
2774,20980,0.6649201690120623,lusangi
2775,22738,0.17671121283114816,kwaraa
2776,44392,0.3382820249640851,elwahi
2777,43905,0.4667049254673748,igumbiro kati
2778,67207,0.10115297579891838,
2779,58052,0.13887095134591104,
2780,42856,0.9998308055325504,nsojo
2781,53011,0.3634569163498181,
2782,57221,0.02756624802412306,mtaa wa kitunda kati
2783,33614,0.034784481218288525,masumuni
2784,35587,0.2663644088709651,kabera
2785,68365,0.03571305709300653,
2786,17137,0.014985775116425716,
2787,62557,0.21637183151251763,
2788,13371,0.045739562821828325,kiverenge
2789,47989,0.15227280613736158,kibuba
2790,9597,0.9027406374432977,chiloloma
2791,69365,0.09046113629936177,lwanji
2792,5505,0.8617685145669689,kidalini
2793,12770,0.21963093064519526,
2794,9154,0.27239797855911907,bulale
2795,71842,0.10982795357866512,
2796,73398,0.20770383340659793,matini
2797,72220,0.08817763695106148,ishihimulwa
2798,52817,0.6946982467378197,sogeambele
2799,40731,0.22776881428182214,
2800,67107,0.15302912863695817,no 1
2801,20838,0.09390925613772108,mangala
2802,18743,0.5306301365615542,go down
2803,17449,0.0932658879160692,mtaa wa vikongoro
2805,37543,0.06720503580909139,marumbo
2806,29152,0.08649605657775329,
2807,36993,0.14161779691104212,
2808,50069,0.3046606301787002,ikemeja
2811,23501,0.1254926907092969,
2812,63598,0.07429873018604594,
2813,48886,0.6118078300354679,mji a
2814,53751,0.10857427634376328,lusangi
2815,49166,0.27280001631698203,
2816,5454,0.1519624039724785,
2817,38740,0.09618518871980512,kyimo
2818,3799,0.026715554671963158,
2819,14922,0.14513885296681986,tindigani
2820,1241,0.16823036077458842,
2821,30343,0.039905920277618176,
2822,11646,0.25565295584864944,irua
2823,13950,0.13457455087898623,tuleane
2824,12713,0.13363482560588813,mwamagunguli
2825,27506,0.7363132482705529,tangu
2826,33570,0.2853549330698903,misha
2827,6315,0.3551410605769364,nure
2828,24658,1.0066125123407133,
2829,70498,0.06404629565294273,
2830,22798,0.16744702269959372,
2831,23145,0.15070259220438081,chiminula a
2832,30503,0.16089683256357554,kabwana
2833,73013,0.1264254052398741,
2834,30197,0.13094031842757997,lwanji
2835,70485,0.12568833435948684,nyaruyoba
2836,35059,0.3923818716683019,
2837,65475,0.09164372647254766,
2838,66245,0.2792348626392111,usisya kati
2839,7110,0.32557224428543907,
2840,24092,0.22655551624767342,mtindili
2841,7004,0.038139377712550465,bermi a
2842,29665,0.1298490283920251,
2843,57888,0.43072081708341703,
2844,6592,0.11723789062769785,
2845,69089,0.14983822120819082,mapojoni kati
2846,34646,0.0727792110031577,irole
2847,49240,0.024308020265135604,matogolo shule
2848,16680,0.07224670221121551,kwaraa
2849,10441,0.49003938267890595,marumbo
2850,27987,0.07189742687462497,mijelejele
2851,37521,0.15978741421314874,nyanzenda center
2852,20259,0.160249350317338,
2853,62237,0.05610281274299856,unyarughe
2854,10604,0.3047435193754567,amuhama
2855,41943,0.07034563421469468,kigombe magharibi
2856,65491,0.011008388593769205,
2857,53224,0.2202443510496976,kihangaiko
2858,45729,0.15686440690528833,
2859,58491,0.5826985175581054,
2860,3209,0.14839394965186448,migambo
2861,35498,0.15829631136963995,tuleane
2862,72558,0.07678026965135742,qossos
2863,20701,0.19668900278618887,
2864,64602,0.21663671829375622,
2865,14675,0.21899133852001357,matarura
2866,22487,0.05772336793255064,sadani
2867,18155,0.8719520255245355,ishihimulwa
2868,12955,0.2778831746648583,
2869,25144,0.2877411528190808,
2870,43326,0.28337993536471573,kitipwi
2871,7014,0.326180988961496,mankwi
2872,67992,0.4342953348074043,ishilanga
2873,40541,0.03233764402311775,mtamba kati
2874,62690,0.3095239070509722,kasanda
2875,28972,0.09658063675239162,lyamrakana
2876,36181,0.12861500926219013,kidalini
2878,64747,0.36539050962339886,nyambili kaskazin
2879,36912,0.10804887373809359,mshoka
2880,19249,0.23859852522317287,ipoma
2881,13625,0.17813294512251449,
2882,64966,0.08342195721615428,
2883,45091,0.23808458618197512,
2885,1056,0.3470185363186784,
2886,33,0.208200022733734,lupanga a
2887,14382,0.33218352080269375,wahe
2888,58696,0.7818006660646504,mtaa wa zingiziwa
2889,71200,0.058201223430701436,
2890,32391,0.5781086561800485,lerang'wa
2891,288,0.37738463268372013,no 1
2892,19522,0.5191222536611461,
2893,38369,0.28172559455847956,
2894,72600,0.2775493473317109,itipingi
2895,16843,0.04391513200814729,kinepa
2896,69140,0.07316247760429082,sayuni
2897,42588,0.1853076334260291,lengurumo
2898,53043,0.07928423394696126,dinyanga
2899,29795,0.4362639296179402,mkolango
2900,48142,0.11883687594321632,
2901,31870,0.18517671916207792,matikoni
2903,47294,0.04253753742200476,singiwe a
2904,12074,0.010823172932684706,matini
2905,52598,0.1025871906615177,
2906,70418,0.06448192179896749,mtaa wa kitunda kati
2907,72920,0.037290295043454186,mubamba
2908,13512,0.020916499824575545,mshoka
2909,34318,0.16352785226832467,godauni a
2910,11565,0.068358459062423,
2911,54559,0.1673548933105748,
2912,73217,0.07296332243976607,
2913,23338,0.31805568500715903,nzihi b
2914,11068,1.2608117693121816,nyakagando
2915,49478,0.04370309002226046,mchanga wa kichwa a
2916,1985,0.16012667868404337,
2917,70751,0.1279271088518874,
2918,53534,0.22286384833808623,
2919,39098,0.10657785332433016,ngongomi
2920,56458,0.05969653998888052,magadini a
2921,53161,0.184325133628079,
2922,2985,0.38548683318487986,nyanghuluku
2923,49721,0.03270045654978749,
2924,53323,0.2570139121111673,nyabihore
2925,39477,1.0288518071435782,ishigwandama
2926,47094,0.101533206465938,lyangoloko
2927,52305,0.42466699272307834,
2928,68007,0.09218392556888926,nyumbabora
2929,68030,0.20292191926074607,
2930,46654,0.1381506099672269,
2931,25425,0.10908539419237011,raha leo b
2933,39108,0.2390166218588705,
2934,33175,0.019531560981023023,
2936,10716,0.33251666591897294,
2937,73165,0.19488363727581354,m/kati
2938,41724,0.04157474947341752,
2939,53232,0.5517222676927043,
2940,60857,0.14125924459012282,
2941,16483,0.0012260835411185003,bugoloka
2942,40742,0.11157803092902234,
2943,28612,0.24969752031515588,
2944,13090,0.0945169758254806,
2945,49562,0.468351371430527,nyashitundu
2946,19656,0.21816574815778772,mugera
2947,5897,0.008084854880091525,mikaragata
2948,37882,0.08489171408813238,mijelejele
2949,65544,0.6495299261721806,ngando
2950,64318,0.16714735406273518,mikangalungo
2951,8137,0.16626794221388477,
2952,34266,0.18017515225745034,
2954,6997,0.17507377938657623,mdeme
2955,31754,1.4746173448569229,migege
2956,59186,0.7405174877768573,
2957,22771,0.4760178083464664,
2959,407,0.8928262226453091,ibangamoyo
2960,66801,0.6470728791699768,m/kati
2961,5772,0.12871844361272808,mamuna
2962,70915,0.3173427753945465,intera
2963,45068,0.02252482466657128,ulkusare
2964,46435,1.2578594632399884,buswalila
2965,44081,0.06294605931612694,beselini
2966,25668,0.1198305742159997,
2967,5347,0.467095504723698,
2968,25473,0.34902780673587885,lungwana
2969,62431,0.10504533961543946,mofi
2970,17551,0.0633922113170519,magoda c
2971,57509,0.6001935933571704,
2972,23495,0.07838115901975483,murigha
2973,7089,0.4640876434435705,mfuruwashe
2974,59527,0.311273631786724,
2975,27607,0.10802039992519581,hinjiri
2976,9707,0.094422088004514,
2977,71635,0.36625596631903806,
2978,69609,0.06398544113381598,marukeni
2979,12498,0.17792537286560353,mchekeni
2980,37570,0.5477828898638425,ishilanga
2981,72910,0.10267685444531482,old muhoro
2982,60203,0.048448654597500716,
2983,32339,0.28374066102037504,kinjumbi a
2984,64944,0.29442986459435183,
2985,39656,0.3479850341932687,nyanghuluku
2986,51307,0.11461639202448043,
2987,57655,0.37956460597155267,
2988,51354,0.32950984088458996,mwamagunguli
2989,25146,0.08018564400197647,mgoda
2990,41579,0.01307303490441231,rusesa
2991,36025,0.039606791406255074,
2992,3961,0.29970939526744306,
2993,37191,0.020812511462684154,ngerengere kaskazini
2994,62816,0.26282663389392746,
2995,2150,1.3435721403947416,
2996,36114,0.1215904814796141,ibadakuli kati
2997,71067,0.7350660330545762,m/kati
2998,50683,0.872446974093294,hilu
2999,50249,0.22603762616724607,
3000,24031,0.37990883809376164,lusangi
3001,46996,0.158802976464862,sia
3002,50024,0.5068395215317645,kitamuri
3003,14613,0.09234548025574486,bulyang'ombe kati
3004,36061,0.3031611623001486,
3005,19171,0.36285752107923686,
3006,61176,0.3543692243696812,dosidosi
3007,24211,0.12020051780916573,maguvani
3008,38722,0.5168572242581706,ndubi
3010,72154,0.11949216401564085,matekelo
3011,5983,0.07919959001700183,manga juu
3012,58570,0.2608159538045578,usari
3013,9500,0.07088982272748742,jumuiya
3014,59309,0.1814151493224547,
3015,25105,0.2827861860601352,msegelele
3016,51843,0.10190868929223125,misheni kati
3017,16593,0.2942127671829188,
3018,32835,0.27671257062765514,
3019,64252,0.3777382950207218,nselembwe
3020,19757,0.0033442684008886795,sanzale
3021,66574,0.05747930310883632,
3022,28041,0.15737410104846555,
3023,665,0.028894429943833302,
3024,55493,0.3416047287044653,kahangara
3025,11052,0.056612120037406316,
3026,55664,0.02574248296213633,
3027,63726,0.24869352906146747,walla
3028,68608,0.042327719847103554,mkwalia
3029,12080,1.098669967222226,manuwas
3030,1956,4.166680786979253,
3031,9344,0.25277649676132824,stendi mpya
3032,18240,0.2599097692730277,
3033,45113,0.04677090146299952,
3034,6174,0.3001862479032425,nselembwe
3035,23587,0.12215495758342174,lundusi
3036,59511,0.045312170727726066,makiungu
3037,756,0.1437427662007394,
3038,48740,0.3675831578104275,
3039,547,0.054901349160896236,
3040,35939,0.10346822569928084,shebomeza
3041,59582,0.08332863376489412,moivaro
3042,68212,0.1655562152340205,nyaga
3043,23110,0.32026000181635406,mgeduli
3044,46955,0.06845483146700763,
3045,14285,0.05152415262494583,mbwamaji
3046,38648,0.22981360459257388,
3047,2708,0.08009921568531007,ilimitongo
3048,18852,0.1365601158431251,
3049,27357,0.7195995838016365,ilomba
3050,13412,0.3061974941637322,irua
3051,50930,0.028768605523880785,mtukura
3052,67054,0.17170390990538115,ilela
3053,70185,1.8337049668816041,sangamwampuya
3054,15913,0.10296854626767506,ikenywa
3055,5717,0.1612183412526856,
3056,42206,0.25408760663499413,chiyanga
3057,57775,1.0232430715016152,magange
3058,44805,0.11887168749644342,
3059,33198,0.16783979145987304,ikiligano
3060,38698,0.21839764645924134,
3061,31519,0.03772232280916212,mwatezi
3062,47772,0.18833234725324155,mtimbe
3063,48560,0.06322398672294044,
3064,55414,0.21438448335820726,mgeo
3065,812,0.12405901039007199,
3066,32357,0.10933154346021415,oleiguruno
3067,34631,0.05800184297671399,
3068,13589,0.12346912547989335,kyangwe
3069,68740,0.1258487973280745,chakwale mjini
3070,4881,0.1601028155552788,misha
3071,20440,0.3776589600690711,go down
3072,23678,0.2571058418049898,zombengalawa
3073,53045,0.20230524638182365,muhintiri
3074,48000,0.011094977181657563,banzi
3075,42304,0.166910882357571,kitali
3076,70869,0.22660658137808445,zongomela
3077,15142,0.08167244157854525,
3078,34675,0.206864643593892,
3079,57837,0.11588657672626941,
3080,37152,1.1168642699851272,
3081,5921,0.15636490217295276,nselembwe
3082,1734,0.11095193590768877,ubamba a
3083,60248,0.34033124622435745,rabai
3084,268,0.42404060260571325,
3085,10497,0.3841749037116849,sabuko
3086,43503,0.01258174650943754,shabayanda
3087,13377,0.02060431137889961,maforoni kati
3088,62669,0.14110649118006852,nyakibanga
3089,26730,0.13190260601200574,kisanjuni
3090,42762,0.56991799719406,tuleane
3091,61128,0.008305234990763638,vikuge
3092,6039,0.08392270499516928,kwezizi
3093,33797,0.1938315238828672,
3094,28002,0.6589391423946418,kabwana
3095,435,0.10114508034043712,katanini street
3096,3603,2.1863694021932605,toronto
3097,8639,0.194835098978127,
3098,73512,0.09886254676958083,masia
3099,15543,0.10225732543707161,mwira b
3100,65271,0.08593393384949773,
3101,45963,0.18178090771416563,kinyamwel
3102,53287,0.020048694637480175,itugutu
3103,35744,0.08415648819200408,kishiha
3104,4785,0.12065821595424281,maliaseli
3105,60982,0.27349450248063883,
3106,20496,0.17288254976373926,iwanga kati
3107,4198,0.06933946879702946,mtaa wa kitunda kati
3108,59142,0.32903473669648997,mlenvya
3109,18397,0.03145216741276643,moyamayoka
3110,1499,0.15417230880065919,kibisha
3111,14628,0.10654163780231249,liwola
3112,48658,0.10661266936166276,kibululu
3113,53416,0.008163453386350392,marumbo
3114,42344,0.6421204062897734,nzihi b
3115,9321,0.08983814431886653,makovo
3116,69057,0.3762077768994458,
3117,11654,0.34332710461170257,
3118,57532,0.05426702300406459,
3119,67960,0.08869887216927738,ilovi
3120,9501,0.366018068237493,
3121,71668,0.3249055356907387,
3122,49392,0.06846941920309647,
3123,15243,0.36321352518114053,izika
3124,58930,0.2886876109243509,rukira
3125,11000,0.08340808634427305,komankwavi
3126,1503,0.03948474279700091,
3128,3112,0.2454120517113272,
3129,45827,0.07615107296732423,
3130,60023,0.1888347043473406,
3131,61664,0.6851834657898642,kibululu
3132,42333,0.15058145629094577,
3133,17644,0.03295808319580774,kireeni
3134,24506,0.03137656585818909,kidatu b
3135,36191,0.04441964467237823,
3136,71192,1.8873864800819753,jj
3137,68432,0.12723624145979562,matiazo a
3138,39882,0.03903937441975937,mnyusi b
3139,19235,0.004211900515726143,bangamoyo
3140,53078,0.003554604722786369,
3141,5779,0.3182131512842718,
3142,65980,0.02363179798638721,
3143,10500,0.02276401537299697,
3144,28155,0.060141889200712596,nsololo tankini
3145,72595,0.19753672686684942,lusangi
3146,45806,0.11944375391855307,
3147,60810,0.2628125197067826,itungulu
3148,354,0.010355722745716212,junjuhu
3149,40517,1.4098897781373936,kwamgoli
3150,5014,0.2071938012426334,imalangi
3151,55491,0.14746700123354423,magange
3152,67145,0.084871564501453,
3153,19638,0.1203151489628766,
3154,19677,0.5510049293739276,bukiriro kati
3155,15570,0.04492236445275226,ngerezini
3156,14547,0.1313489184850263,mgaraganza
3157,54293,0.11980562671136907,
3158,24928,0.23569202425940622,kwetongo
3159,59741,0.35148142030635793,
3160,40567,0.2068498567834228,uhepera
3161,1373,0.13657458881853837,lyamrakana
3162,6007,0.2641750816191407,sebuleni
3163,29167,0.41627182672662616,shanga
3164,67738,0.7530085956984957,ishilanga
3165,73690,0.7140055799840468,izika
3166,20646,0.21339860203393662,olomitu
3167,29650,0.7000519071815032,
3168,11737,0.22345705018244438,mlucha
3169,67978,0.16657118806633356,
3170,38510,0.12504101430933845,msela
3171,12732,1.0711114535668935,nampigwe
3172,42164,0.2816623709775921,mkongea
3173,13627,0.6613925612213579,isoka
3174,60126,0.3617315340966756,mwaluzilo
3175,45238,0.25354331171026134,kwaga b
3176,55291,0.2186468699160426,kabwana
3177,56828,0.14139144406499513,mbagula chini
3178,38687,0.34626423101743914,
3180,39142,0.1718081285383761,nkoakirua
3181,52083,0.2493024669567267,izika
3182,2310,0.16960322728839014,amuhama
