,closest_well_id,closest_well_distance,closest_well_subvillage
4534,41976,3.307413665335061,ruhatwe
4535,50623,0.8495260683053636,olborumu
4539,32918,0.0891314660134501,mlesa
4541,45960,0.3502230060870476,naimba
4542,47099,0.06856335178713499,mlenvya
4543,52931,0.11478232893826662,tuleane
4545,27030,0.6961291193514186,lepoloseki
4556,60328,0.4348289278541088,mahango
4558,6117,4.492813496987532,nakiu
4559,70415,1.8937015840649176,muhintiri
4560,5025,0.6197361406906733,kyijila
4561,30182,0.526928408738797,bulimbwe
4562,10211,0.02996829914465891,funguni
4565,64830,0.9099437016318132,cha mashariki
4568,10553,0.23145933087019183,iropa
4573,38737,0.896052226180692,i/kati
4575,52650,0.3272649018588529,ipilingitya
4576,33703,0.905586737356025,nyabenge
4579,118,3.093842359701079,nyakitono
4580,50904,0.3242596391142579,ichimbo
4581,46073,0.7106228875253042,bulila
4583,24698,0.40726373704048285,tupa
4585,72258,0.5917264001551834,mwagala b
4586,18848,0.25065142401756635,mazighani
4590,73144,0.7059279811729465,mariranga
4602,15915,0.13615474629890864,chakwale mjini
4604,5853,0.7997096927378081,itugutu
4607,34779,1.9101380696647345,katoke centre
4608,56713,0.7469412440542788,mpuguso
4609,8238,1.1304590838459756,ndorobo b
4617,41441,3.798304978048836,makando
4618,838,2.0906084326335552,ngado
4620,26884,0.8524645607900406,isalalo
4621,37931,2.36680809219321,s
4622,24153,2.1106216771041404,maliasili
4625,238,0.610865979671876,mazizini
4629,61515,0.8874580510578997,stand a
4630,13660,0.23226082458761524,ludewa
4635,32224,0.4686808397052701,centre
4637,64442,0.1803121971744169,chakwale mjini
4641,64298,0.07851678272129532,banzi
4643,59380,4.029621177496201,mnyusi b
4646,69612,0.09104595274748657,kumwai
4648,26573,0.7547375964627197,doroto
4649,17226,1.7554205912765926,mbae mashariki
4653,26531,0.1997538858773537,ng'ai
4660,44531,0.5590167127547921,mininga a
4663,3930,0.2941967818122083,mavanga
4666,50807,0.16058884152471645,mkululu
4668,1263,2.905368942787008,muuti
4676,14985,0.7811600876180204,migege
4685,28199,0.1699396968675668,changaraw
4686,22791,0.445137784703445,olinyidi
4690,3315,0.07990047426421332,simambwe
4691,65908,2.631577961971549,chisichili
4692,67444,0.2999453582266265,urereni
4695,73731,0.7717427308784935,mkapita
4701,29420,2.398063845845519,go down
4703,2744,1.070176878849438,kisondo
4705,54125,0.1856773812388935,iyembela b
4706,55466,2.1588830924106923,chakwale mjini
4712,24194,0.3203609436225655,mahango
4715,49128,2.7873435183034423,nyashitundu
4725,60858,0.3373799152074005,mchombe a
4727,30225,0.18775746335509075,ikiligano
4729,17977,0.9074066785613316,lupanga b
4730,27277,0.12890475103333057,mlenvya
4733,66792,0.6686573376679206,msela
4734,9645,2.004850217267073,mtalala
4736,1886,0.7422939665285562,m/kati
4744,61707,0.6285495751864407,ngerekwe
4746,52241,1.3042409605780811,mwalukuliko
4765,68817,0.050954293425406506,kinarani
4766,45967,1.7883784227285826,bulale
4769,69454,0.8627033787052949,ngelele
4772,68003,0.4179859578451091,chizomoche
4774,54323,0.524215267504575,m/kati
4775,5328,0.9592030475785092,kibati
4781,3977,0.2951377534497413,maji ya chai kati
4784,9521,2.0594795491048528,kudipera
4786,42441,0.6322030343864078,barabara 2
4788,35474,0.050444221687433274,s
4791,1925,0.32432408118720313,makando
4794,14158,0.5230796947874602,busekwa
4795,46950,0.508497999258895,ruponda
4799,16359,0.5379974246879251,ngagama
4805,35926,1.5460299363420615,shebomeza
4806,63791,0.12726701932705475,matangini b
4808,36331,0.6998850747689145,katanini street
4809,35736,0.1660298721715333,kuvukareli
4813,49128,0.6795599680938553,nyashitundu
4814,118,2.0386855007316567,nyakitono
4822,9484,0.4812012977035561,mlenvya
4823,16789,0.261643648099448,chalangwa a
4826,41170,1.0455069036286648,kimandafu
4835,26576,0.6701407247905404,mwalukuliko
4837,70635,0.0848564337934315,simambwe
4839,62450,1.1095532031368387,bukigi
4841,34954,1.0929222439818316,nselembwe
4844,46799,0.2270451677708925,madindo
4845,58371,0.46324365217833485,anuru
4846,53368,0.8180393607379349,mwantondo
4853,63257,2.309266647380019,matambwe
4854,67336,0.1261015067181706,no 1
4859,58913,0.3432361562082897,kabwana
4860,69309,0.558722528032554,kapolo
4863,69828,0.4258218692310295,busengete
4865,18501,0.4286643491552234,mkoka
4868,7728,0.3830765263648524,jineri
4873,39088,3.7761153091552497,dinyanga
4875,19035,0.560983033391335,limteni
4876,1277,0.7776392517733943,doroto
4877,25807,0.5308919483993644,oltukay
4880,45858,0.2981587192486832,kamnyalile
4882,65290,0.7654850731156757,mapinduzi b
4883,50744,0.2846108669676997,lungwana
4885,18299,0.6198940704435898,mwiluti
4890,68554,3.355575312715902,dinyanga
4892,3189,2.725729303235091,mkapita
4894,49574,0.6676566306266025,mbweni
4896,6643,1.1308053843832884,masanwa
4898,42185,1.8839590074128816,nyanzenda center
4899,68809,0.0914993794169136,mtalala
4901,3952,0.16400347382117528,ibuta
4903,66113,0.14313601545296875,no 1
4904,13977,1.1812417087116696,rutenge a
4905,23681,0.07654737048335868,galula
4906,7516,0.23178667309159603,napoko
4909,44069,0.4517054361163405,kwanadenge
4914,1133,4.635347485433631,busekwa
4916,50565,0.622802742151566,ngerezini
4923,41567,0.7613210450164263,isalalo
4929,19849,1.2365768539480864,lulanzi
4933,32037,1.1246887948148354,lung'angali
4935,2931,0.16408647863719986,raha leo b
4936,71217,0.4609826526710069,ikiligano
4937,17803,0.9142068522145224,itaba
4938,33279,0.3638748206172224,kihogazi
4940,51960,3.059409216485715,fukayosi
4941,20583,0.41880566500698635,nyabinsinda
4943,50862,0.06363692056487523,raha leo b
4945,63182,0.2451230950932477,shabayanda
4947,36854,0.3829502942979334,kitali
4953,36826,0.34152604284791205,jj
4954,21920,1.8103882172539416,katela
4958,27876,0.10612491042062566,dinyanga
4959,42425,5.411776344123614,ikiligano
4961,20040,3.663418717577178,ngayagaye
4968,63454,0.46718288765193117,amuhama
4969,43121,0.21380103764536326,ngumbulu
4970,65229,2.4900419737526875,jj
4971,68672,0.24291325515760778,mtunge
4972,29238,0.3378163944345952,komstari
4973,45752,0.2996650509668595,itungulu
4976,10047,0.6404227523779819,tuleane
4977,7108,0.1587335086725951,surumala
4978,49697,0.19715753858585133,kuvukareli
4980,3478,2.6316750159691944,dinyanga
4983,36454,1.2664387830311177,ngelele
4986,7320,0.9598022272295388,tela chini
4990,71277,0.44606288736418975,mbweni
4993,63802,0.39354135716051325,mabamba mjini
4994,60361,0.2278332318475563,bwawan
4996,69740,0.6967765390228601,nkeso a
4997,34479,0.1791493299413208,tuleane
4998,9195,0.5322894733965208,kabela
5001,16203,0.36216902734154044,bangamoyo
5015,67601,0.6810425499163231,mvinila
5022,14594,0.19572407750038384,maduka
5023,58063,0.6852770312516306,mria
5024,28031,0.07314392573623787,doroto
5032,24434,0.516748393040799,nyabuchegeche
5037,15931,1.2496571987954717,no 1
5039,66296,1.26648800057627,bugumwa
5041,65494,0.9003007454845113,olbili shuleni
5043,18206,2.9300198388143435,naimba
5046,15962,0.30496298463286964,kidalini
5050,30553,0.5103985035049687,mtimbwani a
5051,49634,0.35339488526029744,uyamba
5054,10975,0.11162347715386127,maangalio
5057,20557,1.0278724009038047,uhemeli kati
5061,72571,6.858740724372216,l
5066,41161,1.1615552177390576,mwalukuliko
5067,19382,0.034862274859151554,nyabusozi
5069,9975,0.30940917312671473,mgeduli
5081,38581,0.49504089901738374,n
5083,38758,1.88129085717894,kidalini
5085,12530,0.03450726800239143,udoweni
5089,8735,0.7968977387924087,kainam
5094,54686,0.27156194215526086,bugugo
5096,68926,0.16373719522550007,itundu
5097,69566,1.1404361635784404,amuhama
5098,31969,0.8950778452617331,moyamayoka
5101,50912,0.6750555759872499,moteti
5104,29227,3.7921818014340536,mzambaraweni
5106,28068,0.3403619396710049,mtukura
5107,16263,0.2840457192015914,matwalani
5109,35203,0.13048621781773853,sebuleni
5111,59294,2.3523112396118004,lwanji
5114,15914,0.34565370219845665,mkoka
5122,2499,4.722411091549604,chakwale mjini
5123,28337,0.3339659156542918,some
5129,54474,7.655775774944632,dosidosi
5131,6507,0.32637385326278023,nsongoro
5133,1943,0.1428501821619769,itefa
5134,24195,1.2652935768475804,butonga
5137,15755,0.4713710633878858,nkwasabaya
5139,17474,0.2243223660616177,sebuleni
5144,26363,1.0475515091218588,chisichili
5145,51103,0.24410009024730972,mazizini
5146,34812,0.12545247686988847,jj
5147,36071,0.201135251724311,mpuguso
5156,42299,0.3338290981164979,landani
5158,4861,0.7799555695043988,komankwavi
5162,6619,1.6963563742471677,kigongoni street
5166,45832,0.1348501467362509,mahango
5168,52198,0.21028295863362442,cha mashariki
5171,64275,2.440422552102451,jj
5172,59244,1.8828548273528822,ngando
5174,53992,0.12218744258019498,tuleane
5175,281,0.22039645850234105,kumwai
5176,8465,0.4088881338794038,kisondela
5178,7177,3.0629018551559497,plot
5182,46151,0.2679034557826628,mugongo
5183,63395,0.21765662551792686,n
5188,19252,0.047872933606260555,barabara 7
5190,70783,0.5177268218870122,m/kati
5192,37998,0.7060794435923251,olumeli
5200,23504,0.9562162797628576,ngando
5202,774,1.0956461820050143,mkapita
5204,63090,0.5260309151088849,itungulu
5209,4214,3.1232387443206475,n
5214,55466,2.256320146043127,chakwale mjini
5216,19595,0.5972886631837564,mushori
5217,63330,0.20713255767596347,mbuyura a
5223,18464,0.14635286006296827,walla
5226,7868,8.20506857132372,mkoka
5228,49354,0.23485336207324636,katundulu
5239,44842,1.0536524237805516,kiloba
5240,63772,0.6219397675534843,mkapita
5246,41166,2.274836755272887,itungulu
5248,25923,0.14568119074266736,tuleane
5251,21490,0.7117779467637723,subiria
5252,36039,2.9142328246042,nanyati
5256,73377,0.15220789115423736,wino kati
5257,44572,0.6723094944319374,nyanzenda center
5265,73470,0.8855812486528827,stahabu azimio
5270,46972,0.10367824457797403,migombani juu
5272,61947,1.1599221356856007,kigale
5274,70808,0.27087731979602353,changaraw
5275,37442,1.121430533137013,zobogo
5281,46950,0.3791759164736317,ruponda
5286,65506,0.5516367387297233,chiloloma
5287,7670,0.7825972635608994,kitali
5291,67190,0.4908096332795106,konjula
5292,60230,0.5756690427169703,mhunda
5296,54979,1.0932331210750599,isingiro stati
5297,57819,0.6019502592467391,i/kati
5298,43545,0.5341310650500917,mvae
5300,21799,0.104076500721364,mofi
5302,19540,0.21873593731478275,kasumo
5305,30395,0.3931324263565464,olodendereit
5308,12954,0.2881934051844853,mshiraghi
5311,61147,0.15526672718335774,mgeo
5313,66130,1.4403133131422172,kwa jokoo
5315,858,0.2636845144911987,irangi
5317,52073,1.9017880030554866,wichamike
5320,70345,0.4140009822613209,kabwana
5330,23155,0.8745561277522805,bilatenda
5332,62164,0.5556189423813285,nyarukongogo a
5336,43025,0.9049162745453603,chisichili
5337,5485,13.361966426852547,ikokotela
5340,64506,1.115899128649879,kuvukareli
5346,3256,0.2520693198946018,nsambya
5347,32166,1.9044469091310656,ishihimulwa
5349,54429,0.624970729723995,kwamgoli
5350,14715,4.318928073762722,mijelejele
5352,12850,5.142870149991279,mkapita
5354,13714,0.1464704133817668,mbambala
5356,63395,3.9694132159286117,n
5358,49396,1.7586573997600197,imalangi
5365,68979,0.48042445737294126,kibululu
5369,37015,0.3534926113103155,mbweni
5370,34954,0.7339385901720392,nselembwe
5379,18315,2.219813970871468,nselembwe
5383,71407,1.2600666508969809,liwa
5386,42349,1.8987683569337435,chakwale mjini
5387,35417,0.2356393247471489,m/kati
5388,16010,3.54516194598234,mandel
5389,1204,0.19382045567137818,nyambili kaskazin
5390,44181,1.1828379531818118,ngombezi
5391,23797,0.9732343253743451,kinzudi
5392,452,1.6116221623839815,mvinila
5393,41109,1.0000164783769072,mahango
5394,16776,0.15791341123568545,jj
5399,67498,0.21225531308422443,matundasi a
5400,59314,1.8696641577556328,ibangamoyo
5405,61541,1.1736616873443866,marurani kusini
5407,54738,0.531187720468548,ngeke
5411,35451,1.4182706029367609,stahabu azimio
5412,12393,0.18721969218745593,kizani
5413,13974,0.7105740029950269,migambo
5423,10634,0.3345411022488192,temekelo
5424,19013,1.2808518567622877,dinyanga
5430,48627,0.11514569013915363,nyipala
5432,34479,4.34827490034585,tuleane
5441,4606,3.5527278607254877,mofi
5444,28453,2.1756840795342893,ngombezi
5446,19004,1.264130643485563,mazizini
5449,58160,1.1102119739297627,manuwas
5450,70091,2.6285877812709013,ruponda
5453,68979,0.37564262922491637,kibululu
5454,60282,1.779692209025344,nsololo tankini
5456,25702,7.408884855185943,mtukura
5461,31564,0.7558045055106117,nyakasero
5464,25815,0.7119265467176256,mkoka
5465,37388,0.4060099612488669,i/kati
5466,34477,0.13185558541732412,igelehedza b
5467,13198,0.93365526147978,bulyang'ombe kati
5468,57294,0.3507337912745371,ololua
5471,42558,0.7673024204533232,katundulu
5474,54359,1.6260866342800857,olbili shuleni
5478,42185,2.3287235920393052,nyanzenda center
5480,25016,0.7304200452597484,matambwe
5482,47611,2.2359851710585206,maliasili
5483,29601,0.36536721902620445,mpondomo
5489,26978,0.16805166268241037,zigua a
5492,67866,0.8501852411727061,itugutu
5493,1661,0.9169576710535599,mwambuluki
5494,5025,0.8274371867085047,kyijila
5496,68304,1.6970642205326956,itugutu
5500,3878,0.3687114575466228,busale
5501,16232,0.40915985419436895,katanini street
5502,51050,0.4385572912354418,melela
5506,13474,1.4629553818690122,busota
5507,2112,2.0443915445425285,marumbo
5508,451,0.15770769019530767,lutumbi
5511,22393,0.4769343935132854,naimba
5517,59861,5.6042999031368375,old muhoro
5520,33081,0.29313226411819165,mchekeni
5523,14967,3.8498917707783917,mishenye
5524,54584,0.34125370903974067,kilosi
5525,38277,0.02973755805347675,busota
5526,47171,0.7852958279963022,kinenulo
5529,56710,0.21716625165625983,dinyanga
5531,17698,0.13189854316553076,liwola
5533,68647,0.47949639709321357,maduka
5534,44130,0.6406228605251175,mkwalia
5535,15893,0.07453760524273713,busengete
5536,37677,0.11254042149211177,olama
5537,24630,0.34518663408678935,nsasa
5539,15045,5.4591486490599666,moniki
5542,51223,1.1348734077396563,kabakara
5544,11606,3.19730079714197,mkoka
5547,36988,0.36426991159388744,udumuka
5549,16963,0.4533015830147049,nemba
5550,5957,1.2816669413525472,kainam
5555,22668,0.13153869590503794,ngando
5558,13095,0.33646516883466293,mkeha
5560,9936,1.1699477714544144,ngeke
5565,35820,1.7013520544520575,igelehedza b
5568,44345,5.12258346147069,dosidosi
5573,8340,0.6467078506874977,gudugudu
5578,38679,0.14661963147393042,busale
5580,61667,0.9974950219821468,ngado
5582,53918,0.9940672746234966,matanana
5583,3647,0.2756836237961443,naimba
5585,56423,3.4760179684912895,galama
5586,378,0.6876639662739997,tuleane
5590,65670,0.6478811389858978,mbae mashariki
5591,16465,0.14285075461858354,kasiki
5592,26066,0.10745790478904861,madindo
5595,20671,1.9782688168296516,kabagombe
5597,40931,0.7808337432278074,centre
5600,64149,0.19820209191033875,kilungu
5603,49122,0.05325706660534427,magwila
5604,13818,0.9388029833331211,mtalala
5606,65302,0.13199096834639318,tuleane
5610,5957,0.8221924802977387,kainam
5612,64205,0.7596451591213155,u
5615,69449,0.23876308262115473,mnola
5617,15045,5.353843097029768,moniki
5621,47971,0.8728360920890073,ng'ombo kati
5623,8165,0.931804879017402,mikaragata
5624,59632,1.6158945553730104,jj
5625,3478,2.567160994432228,dinyanga
5626,49879,0.29503389638905264,mchekeni
5627,14601,0.6687775955798595,ngelele
5630,68871,0.2387806659272402,lokini
5634,63735,0.25558255435211297,pimbi
5635,71064,0.745278182853701,mpeto b
5638,62687,0.3998330417373521,nyanswega
5639,48876,1.5863263426947622,katoke centre
5640,30739,0.04141322904016445,igumbiro kati
5641,58375,0.3337289767285189,shuleni street
5642,25752,0.8424267334294985,mofi
5643,19046,1.898150149653912,tuleane
5645,39869,0.3069269608945198,matongolo
5646,18520,0.6995415183931125,isalalo
5650,16496,0.5384098112408082,seuli
5654,61290,0.14358332440466764,salanga
5655,50041,0.3685138199816495,no 1
5657,28031,0.09372396459213835,doroto
5664,17576,1.6337570990456616,nyanghuluku
5665,1327,0.1502015934484586,hedaru a
5668,46918,0.24252225243217326,ikemeja
5675,20040,3.6015339109464657,ngayagaye
5678,28291,0.5667957143641945,maloya
5680,32565,0.5373719523598053,imalangi
5681,55265,0.24528541749734759,kanalunwa
5682,34516,0.5972723122296626,chiloloma
5683,14895,0.10063948533577304,simambwe
5685,7275,0.9447303560679738,nyanghuluku
5690,59253,1.2001736344098408,dinyanga
5696,30536,0.6557736887364476,nkwasabaya
5700,55623,0.39368925688369716,sebuleni
5702,19710,1.92387437816846,nsololo tankini
5703,38002,0.46155569149398556,mdaga
5705,59632,0.24683051643329612,jj
5709,37015,0.34168140539804825,mbweni
5715,7917,0.2053292974956966,banzi
5717,20287,0.2604807932229364,vogo
5720,67860,0.18575740765497267,kwasungura
5725,19853,0.12545222722649374,kanalunwa
5730,19849,1.5974229753059288,lulanzi
5733,23568,0.390242785500748,mshoka
5735,61934,7.297869411170528,chakwale mjini
5737,34754,1.0362619679006528,kapolo
5739,13708,0.5071197163872353,bugumwa
5740,53752,0.22061053091300337,ikovo
5743,7432,3.4197755929221363,naimba
5744,63791,0.12335561982274519,matangini b
5746,71346,0.3558682006689186,chakwale mjini
5747,25142,1.3658393380835687,tupa
5748,4288,2.0889692874126373,nyanzenda center
5750,53625,0.14879884528324847,bugumwa
5751,59338,1.9300930567720402,manga juu
5754,70289,2.72025954293441,madilu mjini
5757,33005,1.6189563630660404,toronto
5760,6316,1.2781910639971648,kimandafu
5762,72571,6.705518371886765,l
5764,26359,0.14963686307125648,mpingi a
5767,31836,1.1801708771959483,chalangwa a
5774,38023,0.20018178077157342,tupa
5779,2499,10.348904553784998,chakwale mjini
5782,46601,1.5278389372866625,isevia
5783,58371,0.5610966001001301,anuru
5785,44790,0.12884521274363997,national park
5787,66353,5.278728131507021,mijelejele
5788,58459,16.103195399284573,lusangi
5791,4376,0.11966362614472924,kabagombe
5792,27347,0.2755961422962122,chakahaya
5794,22874,0.3399768083444163,ighembe
5795,58388,0.6442008440881403,riata
5797,61541,1.1018524230237907,marurani kusini
5799,64259,0.24030147011543251,no 1
5800,53368,0.6235406397765713,mwantondo
5801,55021,0.30286431654921814,chanzuru kati
5804,16529,0.14791766914009444,kumwai
5805,44380,0.14880049399042494,kinarani
5808,542,0.3464553015807169,nsanga
5811,39782,0.3229244093219063,mandawa
5812,22214,0.30537914837592334,itete a
5814,15226,0.2505234517143713,tewe
5815,32211,1.2243379895761826,kianama
5816,69403,0.3089009920322289,kasumo
5820,53954,0.5180551022036433,ikemeja
5821,68926,1.1965175482871802,itundu
5824,58090,4.91408783828833,l
5825,60947,0.723915716227433,nsololo tankini
5829,65192,0.138860401562099,chakwale mjini
5830,2499,2.1603936543354654,chakwale mjini
5832,45715,0.38529869923702176,maji coast
5834,29248,0.1790234660372732,mbuyura a
5835,54666,0.5129942530281868,mwaluzilo
5837,52762,0.36518379475835594,upondya
5839,60353,0.15189482486990608,no 1
5844,22447,1.5104922609657268,bulige
5845,10406,0.0050621508059589485,kwasungura
5854,10806,1.828158035747319,mji a
5856,68175,0.5944286556758707,itaba
5857,20821,2.3002198062766013,inoti
5859,5016,0.15015961939966424,kidalini
5867,72356,1.1540637576567376,mwamagunguli
5868,20714,0.18289538980132156,itinde
5869,72058,0.49176813802318053,bugumwa
5870,2931,0.32869987817018625,raha leo b
5872,21850,0.09660720534852098,nzumba
5874,8078,0.38094216646070406,ng'amba
5883,31827,1.0602749238613594,hilu
5885,17611,0.46517273126134867,bunukangoma
5887,61505,0.15721627668582774,wasso
5895,16320,0.25139551534042265,dulamu
5899,69422,0.24892779824506497,mahango
5901,66128,1.4945042207633,lituta
5903,34652,0.2550210715684508,ngwala kati
5909,9619,0.4198066433085668,mchekeni
5911,61887,0.6552325492745275,kwa tulele
5915,18148,1.8700211407135428,mubamba
5918,36454,0.957670271227512,ngelele
5922,57450,3.8512261647197903,ruponda
5924,42425,5.330588149254514,ikiligano
5927,51434,0.586515721758215,barabara 7
5930,71438,0.22773655282599875,mofi
5938,4731,0.851532323514127,mishenye
5940,27738,0.038519186898422555,kibati
5941,62060,0.7746253226915193,kamagambo
5942,41198,1.7145038274994522,mayanda
5946,41190,0.3623482108281795,jj
5951,66113,0.1437164732137147,no 1
5952,7220,2.7666095296941196,lukobe
5953,48865,0.12504710880007955,uponera juu
5955,28521,0.0894385830958595,mazighani
5958,25942,0.667559599856406,shihando
5959,59777,0.1229197018963862,iwiji
5962,10076,0.01952345284595587,mshoka
5964,8720,0.09951164160118886,mpondomo
5965,56300,0.12382545920428986,raha leo b
5972,57627,2.206329555262634,chizomoche
5973,27226,0.293368683615846,mlesa
5975,19660,2.1046437751246034,omukashenyi
5981,4276,0.1620438314354028,unyarughe
5982,19205,0.31858331556990455,izigira
5985,5282,0.25756343088759126,chabula
5988,38060,0.6888063542149225,shambwe
5990,8161,0.18925300462325667,naimba
5993,4754,0.20140976775712022,olimareti
5994,73236,0.34253908182489246,mshoka
5995,37779,0.2588291750881985,l
5996,17658,5.892677276174945,doroto
6002,58355,0.1827169981271861,kabwana
6005,54380,0.8835154637890903,siuyu
6006,13974,0.5666049324581154,migambo
6009,60186,0.2622545675853098,usari
6011,68823,1.5646341157131103,ndrumangeni
6013,55359,0.637026957628253,barabara 7
6015,47284,0.5251438682705065,matarau
6016,68670,1.2907381608786597,kemugesi
6024,37679,0.363768969009804,godown a
6025,46022,0.26027870358336624,mlesa
6027,30404,0.6989620215018211,zaburi
6029,56103,0.1526099645393795,dinyanga
6030,50246,0.23535637094435885,kuvukareli
6033,41681,0.6390511435214683,kisondela
6034,30813,0.29740153981886835,tuleane
6040,240,8.000243324032343,chakwale mjini
6043,58614,0.28150602377322376,napoko
6048,35528,1.9246528407560168,lusangi
6051,45973,0.08449792016921456,zegereni
6053,34392,2.594231059590769,tuleane
6055,73592,0.17308478040848044,sebuleni
6057,19155,0.22946245284831518,dinyanga
6058,33774,0.7769515059674005,igominyi
6061,23092,0.5087757692082088,mushori
6063,8446,1.1224559617259946,temekelo
6064,42302,2.095856389785679,chiloloma
6065,2343,1.748846235096092,mkoka
6068,58578,0.641783483853927,kapugi
6071,44571,0.3802952229476036,kwiriba
6073,56157,1.467417817560345,nanyati
6077,42068,0.13860387783000463,masela
6081,7489,0.22516167038963278,mpondomo
6084,59026,0.31414415971520565,mahongole a
6087,56336,0.12407367951067824,rambo
6088,57048,1.1384311868285044,mvinila
6089,39782,2.2663590567646237,mandawa
6091,20374,2.1661611874119036,mubamba
6095,20549,0.365460596269899,migege
6098,54316,0.12472922849008586,jj
6108,15726,0.18004130811973368,embaruway
6111,9217,3.1323682321156276,makili a
6116,15296,0.131730233983678,msanzi kati
6118,19744,0.32677753565914236,general tyre
6119,59140,0.879938052694798,kilemba
6126,16410,2.345292223695864,magadu
6127,52587,0.7345515633601012,dosidosi
6130,26288,0.7677186371049816,lwanji
6133,33520,0.48355117345880166,mwalise
6141,3478,2.4714579157389927,dinyanga
6149,22525,0.1776417356911256,ngerezini
6152,20538,0.63669884189307,kashozi b
6157,16410,2.3574978230403847,magadu
6161,63043,0.2757123006266568,ruaha kati
6162,43650,0.8298406566891304,ikungulyankoma
6164,5306,0.4035059911758926,tundwi centre
6165,26182,0.4885298998690462,mkeha
6166,18137,1.616265874962053,katoke centre
6167,53625,0.4143447816003913,bugumwa
6171,66430,0.3680087541118292,chakwale mjini
6177,23694,0.2455445799430191,bunazi a
6183,60114,0.09720242554278771,tuleane
6185,51526,0.9382048689144746,amuhama
6187,51957,0.46760213635219927,kasanda
6189,53168,0.16522279228210063,mlabani b
6191,44098,0.16496098169255646,matambwe
6192,54474,14.44611250034313,dosidosi
6193,46889,0.26691023687329485,seuli
6194,2123,0.12398878213834792,kanalunwa
6197,5878,5.804012232480627,irangi
6199,62790,0.6911618863305694,nyakasero
6202,38472,0.3427680019453636,ndarara
6204,53602,0.49527570101666524,usari
6205,30225,0.3309507659058758,ikiligano
6206,64677,2.443635522130609,tupa
6207,1961,0.36006798966235803,ishilanga
6210,35431,1.2042994004338556,i/kati
6211,61191,0.27568097936952635,nyangeleke
6213,36201,5.1087942878566155,kidalini
6214,65052,0.9469883039091086,mandel
6216,56174,0.6333134705525535,shambwe
6225,44937,0.8389888246149902,itugutu
6229,65410,0.9088864502508117,mtukura
6230,56412,0.1807289372732984,mahango
6231,12818,0.5191301131860916,buswalila
6232,10899,0.1178785997004746,general tyre
6234,22650,0.6269293197500869,mandawa
6235,20662,0.7315478924243998,jilingu
6237,55265,0.25045947925023676,kanalunwa
6242,8028,2.3742163502303173,mtaa wa kinyerezi
6248,2148,0.0868422148743215,tuleane
6251,45702,0.8317707919714947,godauni a
6252,63689,0.5308090287384372,lundusi
6256,47905,0.24993854082788777,mlenvya
6257,59533,1.3263479035764871,kidalini
6259,31072,0.41025381237570985,mshoka
6263,25016,2.793129872768022,matambwe
6264,5056,1.4474638486749285,ishilanga
6265,71630,0.9862504649991514,chizomoche
6267,24153,2.065370870106049,maliasili
6270,58825,0.22499372283066987,amuhama
6276,71295,0.8799191019724485,kidalini
6277,63055,1.5388840646071358,naimba
6279,21661,0.0524338230971923,mchucha
6280,66891,0.05698089302171591,budushi b
6282,64917,0.3218381717735004,migambo
6286,7276,0.26960476559726715,kiondeni
6287,41502,0.09896145796993135,madilu
6289,51526,0.5838880552852782,amuhama
6290,69054,2.5080688135445546,go down
6294,9760,0.20353686908323293,hinjiri
6295,34747,0.8257938081487121,oloshonokie
6299,44167,0.06070658550391571,banzi
6310,8769,0.7645894460080737,mlesa
6312,70712,0.4450532042068913,kumwai
6313,49617,0.3456275260974019,msanzi kati
6314,52371,0.091582078577088,itete a
6317,67300,0.11661851956305726,mofi
6318,33291,0.42053225691047563,hinjiri
6319,16087,0.3162858177601052,ichimbo
6322,21537,0.7143306518721487,nzovu
6323,50829,0.3899649738211344,kilosi
6324,54181,0.2639458089147187,ludewa
6326,37353,0.3251604144402079,senta 'b'
6327,33446,0.07822070270903993,zobogo
6328,9972,0.2689142418160818,matyazo a
6331,73592,0.13494374792920155,sebuleni
6334,28724,0.061529509889678174,mkululu
6335,60775,0.584390101888442,msembeta
6337,28446,3.1474738040065926,mijelejele
6340,652,3.8415185096388376,madizini kati
6343,28682,1.4459503185583746,salanga
6344,52828,0.2430512335308721,katyongoli
6346,61782,0.9218686653511727,hilu
6347,25122,0.20209448671632052,matongolo
6349,71268,0.3565840652562426,lyamko
6350,20952,2.1266752513787632,miguruwe
6352,69308,0.5468645963218064,mbae mashariki
6355,62728,1.1248754434871546,hinjiri
6359,4008,0.17253289115964413,ngayagaye
6362,35686,0.6440226370634193,madizini kati
6364,17565,0.5045393745039002,tlawi juu
6365,64886,3.3293932427896378,sangamwampuya
6368,55596,0.9970301299007993,migombani juu
6370,47874,0.3323983474928405,imisigiyo
6371,46772,0.27842540595249476,ishigwandama
6373,53251,2.056577353419647,dinyanga
6375,72877,0.6688940393732872,kipera njiapanda
6376,12609,0.33742781628591234,napoko
6382,31519,0.48459360014223934,mwatezi
6383,16010,0.41523218049724236,mandel
6388,6316,0.626971325077422,kimandafu
6389,70993,0.39394440014439436,gwanumpu a
6394,51896,2.790540208655695,matarau
6395,9770,0.4474375875745429,beselini
6399,54316,0.1191596555854088,jj
6400,6794,0.13665723121026335,sangamwampuya
6404,32633,0.5248013635225969,centre
6405,57251,0.17811663269889466,kasanda
6406,59715,0.5678846058597165,katela
6415,42102,3.5808452569163753,nyabenge
6421,65229,0.31372595217508725,jj
6423,39845,0.3742903815532303,ugunigu
6427,23681,0.14394683332391023,galula
6433,1119,0.2583700431154283,lusangi
