20845,muruherere
20850,swebo
20851,kiwambo mjini
20854,litembo chini
20855,syosyo
20857,nasai
20860,mheta
20863,14kambalage
20865,mae juu
20869,rutenge a
20874,gongoti
20884,lituhi 'a'
20888,nyambili kaskazin
20889,14kambalage
20890,matogoro
20893,ng'amba
20898,kitembe
20900,barazani
20904,kibumayi
20905,kiseki bar
20906,kishegeshe a
20909,misheni
20910,chamoto
20926,mandangeni
20928,lokini
20929,bizivilinzamba a
20930,ikului
20932,makaro
20933,kyarowi
20940,nakibondo
20941,nyamkong'oti
20942,tela chini
20946,kamanga a
20948,biseko
20949,runyinya
20950,isegeng'e
20951,m/magharibi
20952,maleta
20958,mchombe a
20959,shangani
20961,isevia
20964,nyaruyoba
20968,nyamlege
20970,mwasita
20974,mkulwe kati
20977,muhungani
20980,balanga
20982,chela center
20987,nkeso a
20988,msemembo
20995,imalauduki
20997,silamila a
20998,masumuni
21000,mwiluti
21006,losonga
21011,nangero
21014,ngorogoro
21016,dakau kati
21019,shinyanga b
21023,kimbuga
21033,mifugoni
21038,ngabobo
21044,tundwi centre
21049,shuleni street
21051,bunigonzi no 1
21054,mwagala b
21059,14kambalage
21064,bashnet kati
21065,gwanzu
21070,ngagama
21071,kimiza
21073,ngomeni
21076,zimbili
21077,mwanhuli
21082,muningori
21085,mlemu
21093,mkuranga b
21098,lituhi 'a'
21099,kasharunga
21103,mwika
21112,malolwa
21113,manka
21115,magofu
21118,ushetu no 1
21121,kashelo a
21123,ngerengere kaskazini
21124,tuleane
21128,kavambughu
21132,mwiluti
21133,pozo
21137,sangamwampuya
21141,ruponda
21147,mdugi
21148,kasela
21151,kigunga
21156,kwemakame
21161,nkuhi
21162,kiswila
21163,kumurenge
21164,mbale
21165,chamti
21168,nyangova
21169,rubale
21170,makulo
21171,namayuni mjini
21176,kikomakoma
21177,ufantamie
21181,kiwandani
21182,mlegea
21186,bugomba b
21187,shanga
21188,chanyangabwa a
21189,isegeng'e
21190,kibumayi
21200,mlembule
21203,msarangei
21208,bilatenda
21212,gwanzu
21214,misungwi
21216,ndola
21219,batini b
21223,mandateni
21225,usagara
21226,minyinga
21230,sayaka magharibi
21232,mtwara
21235,mwika
21238,buhanga
21246,maswere
21248,bitare kati
21249,njoro sokoni street
21250,nangero
21251,keko
21255,ngaramtoni
21256,plot
21269,bondo
21276,chihila
21282,iwanga kati
21283,magunga
21289,chela center
21294,bukene mjini
21297,mpenvyi
21299,makonde
21300,mkinga
21301,kiharaka
21302,sovoyo
21306,sora
21314,kyambahi
21315,ilungu
21319,kurungeni
21320,nkola
21327,stand
21332,kabuye
21333,siuyu
21334,magunga
21337,matanana
21343,mwabasimbe
21349,shika jembe
21352,nakibondo
21356,kwemakame
21357,dilima
21361,tambarale
21362,muruherere
21363,kwevumo
21364,masaki
21372,katuruka
21373,maboma
21375,katerero
21378,london
21379,kasula
21383,maliseni
21386,bwarai
21395,kijijini
21396,itundu barabarani
21398,dibamba a
21401,fukayosi
21403,usomeke
21404,ligange
21406,malekano
21407,upareni
21408,itanana
21409,mahongole a
21410,isanzike
21416,bastena
21418,ngerengere kaskazini
21420,kagarama
21421,ruaha kati
21422,sango
21423,kware
21427,kumunzoya
21430,lomishila
21434,14kambalage
21436,kili
21438,mdaga
21440,namalema
21441,itekesha b
21445,itungulu
21447,lung'angali
21449,busambilo
21451,nyamizoka
21457,itekesha b
21459,pachani
21463,mbingilwa
21472,no 12
21473,sambala
21477,kirumba
21478,kazamoyo
21485,chela center
21487,ngeleka
21492,msemembo
21495,tuleane
21499,mwasita
21503,kidoma
21506,mokombero
21509,mlete
21518,mawei
21521,simbo
21523,14kambalage
21526,maji ya chai kati
21536,ngombezi
21537,mpembe
21539,mhunda
21541,kiloleli
21548,mgelema b
21550,mabaloni
21552,magofu
21553,nyakisiku
21556,nampako
21558,ligula
21564,kizapala
21565,minsukumilo
21566,bushoko
21570,isuba
21573,mikangaula
21574,kabila
21577,king`ombe
21579,kibumayi
21580,rukira
21586,nyasamba
21587,igomamhuli a
21591,mahokoi
21593,ilboru
21597,msanzi kati
21604,isalalo
21608,sora
21612,sambalu/kati
21617,nduta
21618,matini
21627,kidalini
21629,rubumba
21634,msasani
21637,viwandani
21642,bukiriro kati
21646,nyamateng'enga
21648,lumage
21649,mbuyuni b
21650,chiminula a
21652,mchekeni
21653,sangamwampuya
21655,kisozi
21656,chizomoche
21657,udumuka
21664,nyakalalo
21665,nyamiyaga
21667,mawei
21668,tandika
21670,14kambalage
21671,nyamasongo
21672,gweselo
21675,seka
21676,kibadagwe
21686,kumweluro
21687,maboma
21689,izimbya 'a'
21690,nanja
21691,mang'amba
21693,msasa a
21698,mankwi
21702,mbuga b
21709,nyasura a
21710,ngasini
21712,seka
21714,mbuni
21717,ngweni
21718,isimu
21721,kasoma
21723,uhindini
21724,14kambalage
21725,magubika
21727,lumage
21730,nkanga
21731,chilala
21732,goyagoya
21739,kiwanda
21742,busale
21747,ubamba b
21749,nyamkong'oti
21752,kibululu
21756,jiungeni
21760,nyamateng'enga
21761,d/magharibi
21764,kitakata
21768,walla
21769,magara
21770,bitare kati
21779,mwati
21787,marera
21788,kabela
21790,putini
21798,jitengeni
21799,funta
21805,sabasaba
21808,muchuri
21813,ruaha kati
21814,bushoko
21817,seka
21819,pahi mashariki
21822,maringo
21823,rabai
21825,msasa a
21828,kamnyalile
21836,kwaraa
21838,mighisiu
21839,gungui
21840,rusindasinde
21841,kitwe
21842,sangabana
21843,mwakadele
21846,mgelema b
21849,lukani
21850,nzumba
21851,salanga
21854,14kambalage
21855,uporoto
21856,kwaboli
21861,mtwara b
21862,sega
21864,14kambalage
21865,mkoma
21873,14kambalage
21874,mwambaga magharibi
21876,nyirira
21877,janda mbele
21887,ndola
21888,kazaroho mashariki
21890,nyanguru a
21893,mendai
21895,gehandu
21896,bulibata
21903,center magharibi
21906,daktara a
21909,kitwe
21910,dukani
21911,centre
21913,maringo
21915,tulieni b
21916,mbuyuni
21920,katumba
21921,endalah
21926,stahabu azimio
21928,tiita
21929,kimaniruwemtemi
21930,nyamikoma
21939,kibwende
21941,nyabenge
21943,milumba
21945,riroda kati
21946,yerico
21947,mawulo
21949,14kambalage
21951,ng'ambo
21955,idunda
21961,mazizini
21967,mazighani
21970,mwamadulu
21971,plot
21972,kilawoyi
21973,kishegeshe a
21976,bigwa barabarani
21977,mwandanji
21978,chekeleni
21989,mabamba mjini
21990,ndula
21997,bashnet kati
21998,lomwe
22000,rwisaka
22007,kabwana
22008,funta
22011,msasa a
22012,kilabuni
22020,malela
22021,ngerengere kaskazini
22022,mkulwe kati
22024,bokore
22026,itugutu
22028,mawulo
22029,idubula
22030,matangini b
22032,mhekela kati
22034,mbae mashariki
22039,msowero b
22040,14kambalage
22044,nyantare
22045,mtima
22047,ngokolo b
22049,nyakisiku
22053,mhunda
22055,nyakasero
22056,mnyaki
22057,kwaya
22058,14kambalage
22059,nyalule
22060,14kambalage
22063,manga juu
22067,masumuni
22068,matogolo shule
22070,mfuruwashe
22071,sangamkuu
22072,maembeni
22073,kikunga
22079,kasharunga
22085,mwela
22088,mpaji
22093,lubuga
22095,igudija a
22097,nkunga b
22100,kokoto
22105,mchanga wa kichwa b
22107,endaqulaqula
22110,mganza kati
22112,izigira
22115,kitembe
22117,mfumbu
22118,mwanyumba a
22120,viwandani
22121,kusini a
22122,liwa
22130,nakibondo
22132,qedesh
22133,imalampaka
22136,m/magharibi
22138,mitaga
22139,kilimani hewa
22147,kazuni
22157,lukobe
22159,kiwambo mjini
22160,mishenye
22165,14kambalage
22166,moteti
22168,migombani juu
22169,mikoroshini
22174,kitarini
22176,nyama
22180,mwasita
22182,14kambalage
22184,ikigijo
22186,mwarufyu
22188,songa
22189,tangwa
22192,kisoko
22197,kenonzo
22200,masumuni
22201,kasanda
22202,itungulu
22204,songambere
22207,kisungule b
22210,bondeni road
22213,banzi
22216,ndola
22217,gwandamula
22219,mahanzi
22221,magoma
22222,nyakalembe
22227,raha leo
22229,balanga
22231,itunda a
22233,bukurwa
22234,busongo
22236,dumila juu
22238,nsololo tankini
22244,mwarongo
22245,kinyanya kati
22247,kwa mtaazi
22248,nkomalai
22249,mshewaji
22251,irangali
22257,disa mtaoni
22258,ismailiya
22259,mdandamo
22260,itete
22263,mankwi
22272,taifa road
22274,chilala
22276,qanqali
22280,mwamanota
22281,biseko
22283,ujindile kati
22291,manushi
22298,pahi mashariki
22303,katapulo
22306,ibigili
22308,mubamba
22311,nasai
22316,litembo chini
22319,kigero
22320,farm 17
22325,itembweni
22326,lulembela
22328,14kambalage
22329,cha ngombe
22330,kazuni
22334,bwiti
22335,kyaitoke
22338,mpaji
22341,kamwene
22343,kitala
22345,matale
22348,kabale
22349,mazighani
22352,bukiriro kati
22353,mighisiu
22354,nyamikoma
22355,nampako
22356,mto mabungo
22357,endaqulaqula
22362,iboja
22364,cha kati
22365,ufantamie
22367,seka
22368,kwaya
22369,mganza kati
22370,mofi
22371,kastam
22372,lyamrakana
22376,murusagamba
22377,holo
22378,tuleane
22379,mjini
22381,luwaita juu
22385,pakula
22386,14kambalage
22388,itekesha b
22389,nandembo
22390,kangazi
22391,ikuka
22395,msisi
22407,mitimirefu
22408,isegeng'e
22411,nyasato b
22413,arati
22425,mafiwi
22428,nanyala kati
22430,center a
22431,14kambalage
22432,lebusha
22433,nyasato b
22436,chamela
22439,machimu
22442,mwabalambu
22447,nyahanga
22448,uhindini
22449,kimbogo
22451,14kambalage
22454,mtaa wa tatu
22455,mwamagula
22460,mkolango
22464,nyamasongo
22469,kiloleli
22470,kiwawa
22471,nyabusozi
22472,mahameni
22473,lubuga
22478,kwamba
22481,ofsini
22485,mnyula
22489,igegu
22490,baraza b
22491,igunga a
22496,kiria b
22499,minsukumilo
22502,m/kati
22505,igwamanoni
22508,zongomela
22511,gumali
22517,mgugumbalo
22523,maforoni kati
22525,kimbogo
22528,nyasho
22529,isanja
22531,14kambalage
22533,chongoleani
22534,lugeye b
22535,itanana
22536,ikului
22537,bwawan
22539,kisiwani street
22540,ilela
22545,nyarugusu
22554,kwaya
22557,nyashitundu
22558,unyang'ongo
22559,14kambalage
22563,laso
22565,kimaniruwemtemi
22570,nyakasero
22584,moteti
22592,kuvaha
22593,mamrosa
22594,nyambitilwa
22605,mugongo
22606,manka a
22608,kibugumo
22610,bomo
22611,leganga
22613,lituhi 'a'
22617,mumigezi
22621,misha
22623,tuleane
22624,mahokoi
22625,pasua sokoni street
22630,14kambalage
22633,14kambalage
22635,kilosa sido
22637,14kambalage
22644,intema
22647,kilala b
22649,katyongoli
22650,mandawa
22652,qanqali
22656,kwevumo
22658,rwisaka
22659,daktara a
22662,mrahembe
22663,makonde
22665,landani
22666,mwigumbi centre
22671,isingiro stati
22677,ngaruma
22679,rusindasinde
22682,nasai
22683,nyanghuluku
22684,lubuga
22691,igomamhuli a
22696,14kambalage
22700,ileshera a
22705,kikomakoma
22713,qarangi
22714,bustani
22716,magoye
22717,mgeduli
22719,idubula
22722,nkambara
22723,mkakala
22732,kashishi magharibi
22735,chilumbilu
22738,cha ngombe
22741,kiraeni
22742,kahe mpya
22746,jj
22760,songa
22761,msasa a
22764,kibomonche
22765,mungumaji
22767,tingi mjini
22770,sautimoja
22779,nyamateng'enga
22780,mawulo
22782,kungiro 'a'
22784,makonde
22785,namatinganya
22787,tanesco
22789,vuje
22790,mijeleni
22791,olumeli
22793,mlangali
22794,kabera
22796,namba mbili
22797,tangini
22800,kwevumo
22801,14kambalage
22802,14kambalage
22803,mara c
22805,kibumayi
22810,14kambalage
22815,tawarini a
22816,mazighani
22817,putini
22823,14kambalage
22825,nyamihini
22832,mwarongo
22835,tunzi
22836,nzihi b
22838,viguru
22839,pande
22842,chereji
22843,mbuli
22845,zunzuli
22846,inyaja
22849,keko
22852,maloya
22856,nyakibingo
22857,umbwateni
22874,sukula kati
22876,mibulani
22877,riroda kati
22878,14kambalage
22881,msisi
22883,nangurukuru
22885,bastena
22886,nzihi b
22887,kwaboli
22890,mchafukoge
22891,murubanga
22892,kambiala
22893,bugengere
22897,kanalunwa
22901,14kambalage
22902,sengasenga
22903,kilari
22908,mbete
22909,mwanghalanga a
22914,mlimani
22915,14kambalage
22917,mzenga a
22922,kaluyango
22925,shao malamsha
22928,chela center
22929,mwandanji
22930,busengete
22934,ngalimila a
22935,loleza
22938,masitu
22943,14kambalage
22945,kanioga b
22946,c
22947,mukafigili
22948,chanika
22951,nyamateng'enga
22953,kasoma
22955,ngomeni
22957,14kambalage
22958,pachani kati
22959,burengo
22960,kitui
22966,kabila
22969,kimaniruwemtemi
22970,kazaroho mashariki
22971,mbwawa mkoleni
22974,mtenga
22978,mukafigili
22982,balangai
22983,tawarini a
22985,ilonga
22991,kitomondo
22993,ostabey
22995,matogoro
23000,kabwana
23001,14kambalage
23003,lupanga a
23008,mwambaga magharibi
23009,dofa
23011,mgelema b
23012,kastam
23015,moteti
23017,matogolo
23022,sango
23024,pamila
23025,mbamila
23027,14kambalage
23030,isigo
23034,digodigo mjini
23035,bukujungu
23038,bugumwa
23040,masinonda
23041,madirana a
23046,saja kati
23051,14kambalage
23054,chihila
23056,p/kask
23061,mkuka
23062,kiegea
23063,ikemeja
23065,bunigonzi no 1
23067,pakula
23072,some
23073,mwiluzi
23077,ihashi
23081,kwitanki
23082,mitumbati
23088,bomo
23090,maguha
23091,mkulu a
23095,ukondamoyo
23098,no 12
23100,nyamikoma
23101,mikongeni
23104,kusini
23107,namayanga
23110,ninga kati
23112,zigua a
23114,no 1
23116,kujitegemea
23117,cha ngombe
23118,nsongoro
23119,nyatanga
23121,mughanga
23124,bunkango
23125,uluwe
23126,zingibali
23127,chaung'eng'e
23129,bukigi
23130,matongolo
23132,shejo
23133,ikigijo
23134,ngelele
23135,ugunigu
23138,14kambalage
23140,msete
23143,gangitakulo
23144,irangali
23147,kashelo a
23150,ishilanga
23151,budushi b
23154,14kambalage
23166,muruherere
23167,muhenda c
23168,bombani
23170,lufiti
23171,kasanda
23172,vimetu
23178,pakula
23179,mpondomo
23181,halare
23182,ihashi
23188,mbwaike
23194,itekesha b
23199,mlingine
23200,ihela shu
23201,mamburay
23203,14kambalage
23204,ufugaji
23205,kianama
23207,kambarage
23208,kangabusharo
23209,mnazimoja
23211,kabondo
23212,nyambitilwa
23215,kiyaha pachani
23216,mbilani
23217,ijuganyondo 'a'
23218,mwalise
23223,chankabwimba
23224,jj
23227,utaturuni
23228,mbae mashariki
23230,shanga
23231,kwevumo
23233,chikongo
23236,mkakala
23237,katongo
23238,kenonzo
23240,mayanda
23241,matale ng'o
23244,nambaya
23246,kasharunga
23252,irangi
23257,mbomai chini
23261,mirambi
23264,kyangwe
23265,king`ombe
23266,genda
23268,kigunga
23270,mwanghalanga a
23271,ibanza
23278,nanyati
23284,kauzeni
23287,kigemu
23291,kiwambo mjini
23292,shasya kati
23295,itaja
23296,cha kati
23298,isebya
23300,nkuninkana
23307,mwabalambu
23308,santa maria a
23309,nzihi b
23312,meshili
23313,mwimbi kati
23315,tulieni b
23316,igomamhuli a
23320,maswere
23321,14kambalage
23322,ostabay
23325,mdilika
23326,namba mbili
23329,kiswila
23334,khambi
23336,hilu
23338,nzihi b
23343,majesi
23345,kabondo
23350,isegeng'e
23351,igogo
23354,gweselo
23355,kinamakala
23358,muhenda c
23361,no 12
23362,kichongo
23367,nyamilembi b
23368,nselembwe
23369,mlangali
23372,fetinalii
23373,chikongo
23388,misatwe
23390,nakindu
23392,kasula
23396,ngoswak
23397,kanswa
23402,nanyala kati
23404,ishikija
23406,mganza kati
23410,wigelekelo mashariki
23412,tabora b
23414,muwimbi
23415,isingiro stati
23418,chalinze mzee a
23422,madindo
23424,kishegeshe a
23425,mwanjelwa
23426,bacho b
23427,mapilipili a
23429,majiji
23431,kyabakari
23432,chimate kati
23435,minsukumilo
23436,mwabumwandu
23437,isesa
23438,itunda a
23441,m/magharibi
23447,muhenda c
23450,kishegeshe a
23452,mubamba
23454,daktara a
23455,bunazi a
23456,ichimbo
23461,14kambalage
23466,kakola
23467,nambele
23468,nhobola
23469,murubanga
23470,busengete
23471,mbingilwa
23478,gitianga 'a'
23480,isimu
23481,kilala b
23486,kangazi
23487,kashenshero
23488,pahi mashariki
23490,matalawe
23491,mifugoni
23494,itekesha b
23496,ubamba b
23497,mchemela
23503,nampako
23504,matare
23512,upogoloni
23516,shinyanga b
23521,kwiriba
23522,ipilingitya
23524,kibandai
23527,kazunguti a
23528,bizivilinzamba a
23530,isalalo
23535,bacho b
23542,kitui
23543,bugeme
23546,14kambalage
23550,igwamanoni
23553,haruzale
23555,kwanina
23559,chikongo
23564,nanyati
23565,ntapisi kati
23566,zingibali
23568,pachani kati
23569,magogo
23571,kagarama
23575,centre
23576,mpara
23578,mwimbi kati
23583,kishuro
23584,mbingilwa
23588,anuru
23590,hilu
23593,no 1
23595,runyinya
23598,makili a
23601,juhudi
23604,mwero
23612,mapalamba b
23614,kabakara
23617,sangabana
23622,mkakala
23623,mofi
23626,mwarufyu
23627,kipalapala kaskazini
23629,raha leo b
23632,nyaruziba
23633,kizani
23637,chihila
23638,madizini
23642,nsongoro
23647,kakuta
23648,kibumayi
23652,busekele
23653,itaka
23654,lwanji
23660,rukira
23661,tundwi centre
23662,kaluyango
23663,kambiala
23665,mkolani
23666,nyasho
23672,kumutumba
23673,minazi miki
23676,mwang'holo
23679,michenga c
23680,mbingu
23682,chilala
23686,dinyanga
23690,mwabadimi
23696,14kambalage
23700,mbugui chini
23701,isevia
23702,shari kati
23704,kiseni
23705,ishigwandama
23706,mwiluti
23709,madukani b
23710,manka
23713,msegelele
23724,mitanga
23728,mgugumbalo
23729,kabela
23733,budushi b
23735,isebya
23736,cha mashariki
23737,mtwara b
23750,gitianga 'a'
23752,misasa
23754,wasa
23756,kilala b
23760,mikangalungo
23762,matale
23763,izengabasumba
23764,itete kitima
23770,mlangalanga
23771,mlange b
23772,benaco
23776,machimu
23786,dondwe
23787,kabela
23790,ighembe
23791,mgholo
23794,doma store
23802,mukunyu
23803,kibumayi
23805,ihela shu
23806,sharama
23808,kibamba
23812,madukani b
23814,kilongoni
23819,bulige
23820,wang'ere
23821,shungubweni
23822,nkumbi
23823,mbugui chini
23825,kibare
23826,nzihi b
23830,kerenero
23836,mkapita
23840,kabakara
23841,chamagati
23848,kashishi magharibi
23849,shinyanga b
23851,kizapala
23852,qaru
23853,tinku
23854,center a
23857,minsukumilo
23859,chemchem
23868,siayi juu
23870,kigonigoni
23872,nyabushozi
23875,senta a
23877,nsongoro
23879,shinyanga b
23881,ufantamie
23882,kambiala
23883,kisungule b
23885,amrushu kisale
23889,manzese
23895,mighisiu
23898,king`ombe
23900,n'gwandakw
23901,gulioni
23903,14kambalage
23907,kastam
23908,machimu
23913,mbwamaji
23921,kituoni
23928,ipole kati
23931,mpara
23932,itanana
23940,qossos
23943,nyakanazi kati
23944,itaja
23945,rujebe b
23949,shilingwa
23950,buhangija
23951,shinyanga b
23954,mumayale
23956,bugumwa
23958,ijuganyondo 'a'
23959,luhiti
23962,kwemakame
23963,tangu
23964,kaluyango
23965,kastam
23966,gulioni
23967,masitu
23970,mantare b
23972,maglandi
23975,kanioga b
23976,mtaa wa tatu
23977,balanga
23981,kagarama
23984,vimetu
23985,ikungulyankoma
23987,tuleane
23988,cha kati
23989,kwamchu
23990,mchombe a
23994,gale
24000,kitundu
24001,kayanza
24003,mwangulu
24009,munga
24013,kwamchu
24015,miembeni
24017,ileshera a
24018,kaluyango
24019,rujebe b
24021,runyinya
24025,kipalapala magharibi
24028,ihombe
24030,getagu
24031,balanga
24039,getagu
24041,katale
24043,sangabana
24046,nyaruziba
24047,lumage
24048,ants a
24052,idalikilo
24058,mkese
24060,butimba
24061,gitianga 'a'
24062,kalemawe
24068,mikocheni a
24072,shasya kati
24074,mang'amba
24078,oysterbey a
24082,mgeo
24087,ubenani
24088,kabondo
24089,mumirama
24091,izimbya 'a'
24093,machimu
24094,toronto
24096,mwanhuli
24097,itunda a
24098,ndanganyika
24099,mkasenga
24100,kurungeni
24102,kabondo
24104,mwabakali
24105,mwasubi
24107,mjini
24110,nyanghuluku
24121,hinjiri
24123,pachani
24125,mzambaraweni
24126,nyamateng'enga
24137,rugarama
24138,monduli
24140,pakula
24144,lupando
24150,misajini
24151,olimareti
24154,mtenga
24155,hongwa b
24158,chinyika
24160,mosi
24162,matangini b
24164,makuna
24170,mbwamaji
24172,gudedeshi
24173,14kambalage
24179,mwiluzi
24183,chikongo
24184,mmana
24185,pahi mashariki
24187,maring'a juu
24190,mwambaga magharibi
24191,duka bovu
24192,chumvu juu
24193,seka
24194,santa maria a
24195,kilambo
24196,loolturot
24197,kwamgoli
24200,kamuli b
24201,14kambalage
24203,mabuki
24205,misatwe
24206,galani
24208,kiduguda a
24214,matundasi a
24216,kizani
24218,chamani
24224,matekelo
24230,mdilika
24232,bulibata
24236,nyakasero
24237,bokore
24238,barabara 2b
24242,bondo
24244,kilala b
24245,kihara kati
24253,nyati
24255,kiwanja ndege
24256,zobogo
24263,zunzuli
24265,itaja
24269,buyoga
24270,lutumbi
24275,manga juu
24280,mwendakulima
24282,nsongoro
24283,ipoma
24285,katapulo
24287,isamo
24293,barabara 2b
24295,kanza juu
24296,inyaja
24297,lukenge
24301,kibana
24305,mpaji
24307,tomondo
24308,lungwana
24312,nyanzenda center
24315,center a
24317,mwarufyu
24320,kiangala
24321,umbwateni
24323,nyashishi
24325,lamvya
24329,syosyo
24330,kundikili magharibi b
24333,nyipala
24334,msaranga street
24337,munge
24340,sambalu/kati
24341,mukibungere
24343,kiranjeranje a
24344,itende
24345,igogo
24350,raha leo
24365,kangambura
24368,hongwa b
24375,sogeambele
24377,chakwe
24381,mkanyeni
24382,mwera
24383,ndola
24385,chakahaya
24397,mhunda
24402,dofa
24412,zunzuli
24413,machimu
24416,walla
24418,mji mpya
24419,msasa a
24426,migege
24427,mnang'ana
24431,ganipeni
24433,mkibira
24437,balangai
24438,ugunigu
24439,ndanganyika
24443,kilawalawa
24446,endasak
24448,mlete
24450,galani
24454,kilawoyi
24455,mwabalatulu
24458,geteba
24460,chakwe
24462,kangazi
24463,sogeambele
24466,msumba
24467,kavumu b
24469,14kambalage
24470,ugunigu
24471,mawei
24478,machengere
24479,dilima
24481,14kambalage
24482,mianzini a
24484,irangi
24492,usisya kati
24500,mengeni
24501,14kambalage
24502,silamila a
24505,endaqulaqula
24508,matadi a
24509,zingibali
24510,byasyo
24513,kiwambo mjini
24517,uhindini
24521,mhororo
24522,mughanga
24527,mukafigili
24529,go down
24530,kusini a
24532,matogolo shule
24533,dusala
24535,14kambalage
24538,tuleane
24539,mdenga
24541,kaduduma
24542,chakenge
24545,chamagati
24551,magadini
24560,iramba
24561,maboma
24563,kipera b
24564,mlandizi a
24566,kinamakala
24570,nyambitilwa
24576,marera
24577,cheleweni b
24579,walla
24583,ibigili
24584,ddc
24586,kingereka
24588,nyamimange
24590,qarangi
24595,usagara
24596,ndolela
24597,14kambalage
24598,kazunguti a
24599,mamrosa
24600,vumari
24605,rusindasinde
24609,katahokwa c
24612,ugimu
24613,kilimo a
24621,landani
24627,kwamba
24629,kinjumbi a
24631,tanya
24633,nguji
24634,mwatambuka
24635,bukigi
24637,qossos
24651,14kambalage
24654,kilimo a
24657,ngasini
24661,king`ombe
24665,msimba a
24666,14kambalage
24667,nduta
24673,ruaha kati
24682,kambiala
24685,mara b
24691,sayaka magharibi
24697,kibosho
24698,chemchem
24702,kitarini
24704,itope
24705,ipepo kat
24706,kambini
24708,tandika
24720,14kambalage
24723,m/magharibi
24724,14kambalage
24725,mwabakali
24727,zombengalawa
24728,magoma
24729,kuuta
24731,kaunda
24734,busagara b
24736,nhobola
24738,masabeda
24739,kurungeni
24740,mbuyuni b
24743,chekeleni
24750,isingiro stati
24752,mandawa
24753,kagembe
24754,pamila
24757,kizangaze
24762,jomu
24767,rosrway
24773,chereji
24775,msasa a
24779,ngerengere kaskazini
24782,itaka
24783,nyenze
24785,mbesi
24792,bulimbwe
24793,arati
24794,14kambalage
24796,mkole a
24799,mlangarini kati
24810,busekele
24811,ramra
24815,14kambalage
24818,makugulu 'b'
24820,kwamba
24821,halare
24829,nsalo
24831,jj
24832,seela kati
24835,mikole
24842,nyirira
24850,jiungeni
24852,nyamwiko
24859,mbingilwa
24861,itindambogo
24864,mlemu
24865,ibigili
24872,chikongo
24875,migunga
24876,nyakaiga a
24878,bwoga
24880,kidoma
24881,chamti
24882,king`ombe
24884,sayuni
24886,matimba
24887,chiminula a
24891,udumuka
24892,fukayosi
24893,mwanghalanga a
24895,nyamande a
24898,lituhi 'a'
24909,mgomba kaskazini
24910,makili a
24911,ufantamie
24914,itekesha b
24916,muruherere
24918,silika
24919,nasai
24920,kifunda
24923,nsisha
24933,nyambitilwa
24935,mtimbwani a
24944,mpangala
24945,bukundi
24949,kibila
24953,kigonigoni
24954,nyakaiga a
24956,mpaligogo
24957,nselembwe
24958,lyambongo
24962,itaka
24964,magungu
24965,simambwe
24968,kiranjeranje a
24970,mofi
24981,mwamanonga
24983,itugutu
24990,kamsunte
24991,sambalu/kati
24992,ngerezini
24996,barabara 2b
24999,ndulamo
25000,mwanjelwa
25001,mpangala
25004,seka
25006,budushi b
25008,pahi mashariki
25010,rugando
25012,kiguhu
25016,kipera
25022,nyamguluma a
25025,kagenyi b
25031,tanya
25037,nemba
25039,kikoni
25040,ufana
25043,kundikili magharibi b
25045,mwabusalu
25048,ruhatwe
25049,lugoje
25051,ndinyika
25055,mtwara
25057,kwigena
25058,mjenga
25062,sabato
25065,kasese
25066,m/kusini
25068,mgugumbalo
25074,utunidza
25075,ololua
25076,iyalawe
25077,kauzeni
25082,kibana
25085,nkuninkana
25089,ikokotela
25091,malla
25094,mbuga b
25097,nyamtelela kati
25098,nyamkong'oti
25101,omukashenyi
25103,ilonjero
25105,ikombo
25106,kujitegemea
25109,mwanhegele
25111,ngombezi
25112,mkongo
25114,14kambalage
25116,bikera
25117,kwetongo
25119,nyasho
25120,zunzuli
25124,nyasato b
25125,mihogoni
25126,madirana a
25127,nkuninkana
25132,kibohehe
25140,uhemeli kati
25141,muhimbili
25142,tupa
25144,nyakaiga a
25145,ngweni
25149,kilimo
25150,limbiko
25152,bizivilinzamba a
25157,kabondo
25161,muungano
25178,munmunang'i
25184,magofu
25186,kafulo
25189,mpepai office
25194,makaviti
25196,lyambongo
25197,jineri
25202,qanqali
25204,bukiriro kati
25212,masitu
25215,nduta
25218,kabirizi mangaribi
25219,santa maria a
25223,misungwi
25225,luhiti
25229,kitwechembogo b
25231,nkoakirua
25232,mzundu
25233,mandawa
25235,kibirizi
25237,kamnyalile
25238,mpepai office
25244,kitumba b
25245,masumuni
25247,gudedeshi
25248,mlege
25249,utilimwani
25255,igomamhuli a
25256,kenonzo
25257,kundikili magharibi b
25258,dumila juu
25261,sovoyo
25262,mbae mashariki
25266,mkwalia
25268,njiwa juu
25269,gwazo
25273,mgomba kaskazini
25286,14kambalage
25287,14kambalage
25294,igamba kati
25298,sola
25299,inyaja
25300,14kambalage
25311,mtamba chini
25316,mawei
25319,magoweko
25320,uyole
25321,buhekela
25323,idodoma
25324,mwasija
25326,kangazi
25328,bavunja b
25329,mliman
25330,matare
25331,ndola
25332,kayanga
25333,balangai
25335,mkulu a
25338,lungwana
25340,isingiro stati
25342,malwilo
25344,shimbwe kati
25348,gwazo
25349,olorieni
25354,makugulu 'b'
25355,msasa a
25356,ccb
25357,kabila
25362,seke
25368,nyakaiga a
25372,sayuni
25375,magunga
25379,morogoro
25382,mikole
25384,mzambaraweni
25385,lepoloseki
25386,soine
25391,kinyanya kati
25392,ilungu
25395,barabara 2b
25396,kanswa
25397,mikumbi
25403,14kambalage
25408,seka
